Date,Temperature,Wind Speed,Solar Radiation,Energy Demand,Grid Utilization
9/19/2023 15:00,27.6,13.64,748.8,1002.93,786.45
9/19/2023 16:00,16.29,12.29,755.62,599.64,527.14
9/19/2023 17:00,7.51,13.32,100.05,388.91,238.47
9/19/2023 18:00,28.31,2.99,958.53,958.99,816.5
9/19/2023 19:00,21.75,4.26,832.79,290.9,343.96
9/19/2023 20:00,17.73,4.33,913.58,714.77,587.9
9/19/2023 21:00,32.19,5.66,114.08,263.88,171.54
9/19/2023 22:00,8.34,5.9,940.47,556.42,434.06
9/19/2023 23:00,19.78,8.17,828.81,801.08,636.48
9/20/2023 0:00,5.34,2.4,853.5,756.12,658.55
9/20/2023 1:00,19.06,10.37,183.96,604.66,415.54
9/20/2023 2:00,6.69,2.51,764.9,629.05,606.19
9/20/2023 3:00,8.56,4.65,963.93,426.77,435.23
9/20/2023 4:00,8.53,7.55,710.69,655.88,559.28
9/20/2023 5:00,24.48,11.95,613.51,1153.25,853.1
9/20/2023 6:00,27.38,11.09,951.07,1050.45,936.52
9/20/2023 7:00,22.5,9.68,498.64,345.23,313.14
9/20/2023 8:00,33.87,2.34,639.36,229.78,213.3
9/20/2023 9:00,16.25,8.21,528.7,1133.52,827.43
9/20/2023 10:00,13.57,1.31,939.56,726.75,717.12
9/20/2023 11:00,31.06,5.66,168.48,737.84,459.7
9/20/2023 12:00,11.71,6.2,551.01,980.72,740.07
9/20/2023 13:00,33.9,0.6,718.26,514.69,513.84
9/20/2023 14:00,5.36,4.11,812.72,681.91,622.13
9/20/2023 15:00,34.1,14.33,624.72,1168.66,830.99
9/20/2023 16:00,6.29,14.3,918.03,872.15,670.54
9/20/2023 17:00,31.73,5.28,947.79,353.75,397.21
9/20/2023 18:00,20.83,0.65,157.89,333.23,254.38
9/20/2023 19:00,34.79,2.69,462.13,404.26,380.13
9/20/2023 20:00,7.21,5.88,121.11,966.71,620.36
9/20/2023 21:00,21.62,14.22,396.47,495.38,356.1
9/20/2023 22:00,34.08,2.12,583.18,221.39,277.03
9/20/2023 23:00,20.69,11.45,919.72,1144.17,912.31
9/21/2023 0:00,23.88,1.63,861.9,369.71,413.03
9/21/2023 1:00,25.87,14.72,214.75,209.56,125.4
9/21/2023 2:00,18.64,5.72,183.73,437.13,289.38
9/21/2023 3:00,23.83,11.63,630.34,435.03,433.31
9/21/2023 4:00,22.53,5.14,578.91,622.01,419.32
9/21/2023 5:00,32.03,9.42,339.74,1120.39,634.58
9/21/2023 6:00,6.36,2.88,909.51,1079.18,904.53
9/21/2023 7:00,13.43,2.19,934.63,656.89,606.41
9/21/2023 8:00,33.51,14.07,462.35,610.9,487.94
9/21/2023 9:00,31.71,13.76,901.27,755.01,578.04
9/21/2023 10:00,18.67,13.31,445.55,443.45,390.73
9/21/2023 11:00,23.6,9.38,763.14,252.18,316.76
9/21/2023 12:00,13.32,12.12,528.35,1139.22,708.78
9/21/2023 13:00,10.64,1.04,210.32,386.7,345.19
9/21/2023 14:00,18.91,5.02,935.14,398.4,433.5
9/21/2023 15:00,15.6,4.71,508.69,672.46,484.94
9/21/2023 16:00,22.51,9.53,761.04,691.61,547.32
9/21/2023 17:00,7.33,5.34,430.46,218.43,115.86
9/21/2023 18:00,34.23,2.23,116.99,347.95,261.62
9/21/2023 19:00,34.59,8.95,190.48,578.15,397.19
9/21/2023 20:00,25.94,12.22,546.6,883.73,628.63
9/21/2023 21:00,21.08,5.73,720.97,428.42,464.6
9/21/2023 22:00,14.29,1.98,401.26,623.01,384.67
9/21/2023 23:00,29.41,2.95,725.94,757.35,569.46
9/22/2023 0:00,25.54,3.56,728.77,1088.59,756.05
9/22/2023 1:00,9.88,4.5,733.54,526.07,447.96
9/22/2023 2:00,32.33,9.64,543.27,333.56,311.2
9/22/2023 3:00,29.68,9.01,923.4,689.27,618.84
9/22/2023 4:00,33.49,10.44,540.28,946.72,657.7
9/22/2023 5:00,26.77,5.44,505.24,309.86,242.55
9/22/2023 6:00,23.4,12.36,279.44,624.68,513.76
9/22/2023 7:00,17.55,3.06,376.89,217.79,326.32
9/22/2023 8:00,32.98,7.04,138.1,233.56,174.22
9/22/2023 9:00,30.98,12.01,670.18,682.95,504.77
9/22/2023 10:00,6.36,2.7,323.68,498.2,437.16
9/22/2023 11:00,5.79,1.65,373.74,1045.11,629.31
9/22/2023 12:00,16.29,13.26,793.73,802.15,621.98
9/22/2023 13:00,29.32,5.14,394.5,653.93,435.94
9/22/2023 14:00,34.62,10.26,317.98,607.94,369.35
9/22/2023 15:00,9.51,0.38,252.15,697.25,454.74
9/22/2023 16:00,22.82,10.35,797.37,240.44,259.49
9/22/2023 17:00,16.43,4.74,216.74,1092.79,699.18
9/22/2023 18:00,34.1,0.84,508.38,1198.3,821.93
9/22/2023 19:00,30.26,9.15,556.24,381.49,308.16
9/22/2023 20:00,30.15,3.61,718.65,320.38,317.07
9/22/2023 21:00,19.06,5.8,669.96,343.58,328.01
9/22/2023 22:00,17.44,1.21,829.65,861.03,722.92
9/22/2023 23:00,13.2,2.21,140.28,861.44,537.28
9/23/2023 0:00,6.69,4.47,366.8,1047.92,742.9
9/23/2023 1:00,30.94,1.35,352.12,951.83,670.68
9/23/2023 2:00,29.39,13.66,231.42,649.69,463.31
9/23/2023 3:00,34.99,0.09,360.26,812.86,629.15
9/23/2023 4:00,34.9,7.26,378.79,888.28,552.03
9/23/2023 5:00,21.66,1.85,569.7,712.74,517.74
9/23/2023 6:00,28.07,4.62,697.33,675.65,632.56
9/23/2023 7:00,33.34,13.89,442.99,845.1,581.4
9/23/2023 8:00,30.49,2.43,747.52,757.47,462.99
9/23/2023 9:00,12.42,14.49,402.55,843.94,575.28
9/23/2023 10:00,18.52,3.09,361.26,812.85,566.4
9/23/2023 11:00,8.87,11.12,587.07,919.2,536.96
9/23/2023 12:00,33.62,8.2,121.34,842.8,595.83
9/23/2023 13:00,23.19,13.27,171.81,719.74,429.2
9/23/2023 14:00,11.86,8.31,476.17,881.8,639.91
9/23/2023 15:00,25.15,8.02,948.62,649.48,567.31
9/23/2023 16:00,23.54,2.93,749.36,441.67,350.16
9/23/2023 17:00,15.74,2.49,179.31,201.42,102.94
9/23/2023 18:00,8.41,13.75,861.69,759.96,580.19
9/23/2023 19:00,25.15,4.92,759.07,790.66,680
9/23/2023 20:00,20.61,5.58,649.85,1172.05,825.26
9/23/2023 21:00,28.17,11.4,838.26,561.48,477.31
9/23/2023 22:00,20.6,5.08,463.7,594.13,401.98
9/23/2023 23:00,30.57,14.28,299.35,401.8,359.33
9/24/2023 0:00,21.56,11.07,560.82,270.53,346.59
9/24/2023 1:00,21.83,8.96,593.96,972.8,760.82
9/24/2023 2:00,31.3,13.21,584.49,449.68,410.01
9/24/2023 3:00,17.1,0.74,608.57,808.9,621.47
9/24/2023 4:00,9.02,3.86,953.83,887.77,662.25
9/24/2023 5:00,5.86,6.98,912.02,671.24,572.16
9/24/2023 6:00,27.65,3.4,888.15,1076.35,788.91
9/24/2023 7:00,23.61,11.16,821.28,643.79,458.14
9/24/2023 8:00,26.12,13.79,949.09,484.91,532.24
9/24/2023 9:00,11.39,6.36,188.65,1096.02,659.91
9/24/2023 10:00,9.09,5.13,338.61,1061.56,763.94
9/24/2023 11:00,5.44,14.42,545.55,364.04,370.18
9/24/2023 12:00,15.52,6.67,861.88,225.96,335.12
9/24/2023 13:00,22.7,7.34,554.65,289.99,314.83
9/24/2023 14:00,16.77,5.27,773.23,486.55,415.28
9/24/2023 15:00,18.12,13.64,225.06,1172.26,839.9
9/24/2023 16:00,32.12,8.53,327.17,758.52,521.85
9/24/2023 17:00,15.45,11.43,758.6,573.26,509.63
9/24/2023 18:00,20.42,12.18,248.26,1088.72,669.21
9/24/2023 19:00,28.51,5.13,416.22,653.14,428.05
9/24/2023 20:00,16.9,6.51,338.38,515.24,400.03
9/24/2023 21:00,23.66,12.73,414.88,1141.22,777.31
9/24/2023 22:00,30.87,5.45,737.49,1049.52,737.2
9/24/2023 23:00,33.49,11.91,431.06,1043.67,639.3
9/25/2023 0:00,9.41,14.11,599.74,712.28,482.41
9/25/2023 1:00,32.8,9.35,189.94,989.44,690.52
9/25/2023 2:00,19.76,11.12,824.52,379.35,360.74
9/25/2023 3:00,12.75,12.08,432.9,773.22,532.36
9/25/2023 4:00,18.77,12.68,683.68,1183.85,918.29
9/25/2023 5:00,34.4,5.93,752.85,490.96,388.45
9/25/2023 6:00,19.78,0.77,288.69,994.35,617.92
9/25/2023 7:00,14.86,6.03,896.21,690.48,554.49
9/25/2023 8:00,24,10.11,654.6,239.81,354.7
9/25/2023 9:00,12.2,6.76,485.85,963.02,773.98
9/25/2023 10:00,7.28,11.23,264.1,368.57,310.42
9/25/2023 11:00,8.87,5.35,948.07,831.47,727.13
9/25/2023 12:00,8.84,9.52,779.56,285.66,297.34
9/25/2023 13:00,9.56,2.8,287.22,1146.87,842.65
9/25/2023 14:00,9.16,11.24,403.94,491.72,388.08
9/25/2023 15:00,24.23,8.19,828.71,426.46,463.46
9/25/2023 16:00,10.46,3.06,726.11,329.14,337.12
9/25/2023 17:00,15.37,4.38,789.21,1146,831.6
9/25/2023 18:00,31.9,11.23,497.08,911.9,728.59
9/25/2023 19:00,19.22,7.24,744.83,941.66,740.22
9/25/2023 20:00,25.03,3.24,447.84,699.4,581.46
9/25/2023 21:00,10.17,14.51,290.14,674.73,474.18
9/25/2023 22:00,10.77,10.73,669.41,310.02,276.4
9/25/2023 23:00,6.23,14.36,978.41,759.84,620.98
9/26/2023 0:00,10.07,6.41,379.54,446.92,348.57
9/26/2023 1:00,13.36,7.13,514.87,1177.15,777.22
9/26/2023 2:00,10.31,13.47,706.6,996.58,682.55
9/26/2023 3:00,7.66,7.88,587.36,612.99,544.55
9/26/2023 4:00,8.62,10.61,859.09,351.34,354.32
9/26/2023 5:00,18.82,3.78,785.57,985.33,754.84
9/26/2023 6:00,11.19,6.7,152.47,322.05,237.86
9/26/2023 7:00,15.93,1.85,998.58,389.33,403.72
9/26/2023 8:00,20.1,3.09,777.16,411.52,474.58
9/26/2023 9:00,25.71,0.01,877.51,756.89,573.78
9/26/2023 10:00,6.18,0.59,686.08,987.06,742.47
9/26/2023 11:00,28.98,14.66,870.66,514.31,493.56
9/26/2023 12:00,23.84,3.64,201.14,284.67,207.95
9/26/2023 13:00,7.45,9.95,412.96,664.54,415.48
9/26/2023 14:00,31.21,12.59,888.78,948.11,788.9
9/26/2023 15:00,32.63,8.26,281.49,421.66,345.65
9/26/2023 16:00,6.83,2.3,170.42,419.92,252.03
9/26/2023 17:00,13.31,10.92,809.31,1147.23,884.48
9/26/2023 18:00,29.19,9,851.94,1154.15,880.72
9/26/2023 19:00,27.45,10.97,246.39,1190.47,698.43
9/26/2023 20:00,10.54,11.55,868.91,1007.66,734.53
9/26/2023 21:00,11.28,14.63,718.09,388.18,431.98
9/26/2023 22:00,16.11,8.6,568.07,411.98,375.41
9/26/2023 23:00,19.54,5.12,847.23,540.23,464.85
9/27/2023 0:00,23.55,9.73,477.32,518.13,362.45
9/27/2023 1:00,16.07,1.03,274.59,1156.53,722.96
9/27/2023 2:00,18.88,13.46,356.37,989.07,641.15
9/27/2023 3:00,27.42,1.79,554.65,924.01,622.86
9/27/2023 4:00,6.1,4.92,578.2,385.96,259.64
9/27/2023 5:00,12.57,12.24,825.02,1109.53,886.5
9/27/2023 6:00,26.4,8.96,812.22,1027.87,826.8
9/27/2023 7:00,31.86,5.9,623.23,363.64,278.58
9/27/2023 8:00,20.35,7.1,802.71,1071.17,809.35
9/27/2023 9:00,20.96,12.82,272.6,472.25,291.47
9/27/2023 10:00,8.22,5.1,145.06,280.87,183.95
9/27/2023 11:00,18.42,13.04,886.27,856.82,672.8
9/27/2023 12:00,20.98,1.32,168,853.8,524.36
9/27/2023 13:00,12.27,11.65,322.02,294.93,340.35
9/27/2023 14:00,13.08,12.71,725.79,518.85,433.18
9/27/2023 15:00,16.32,2.73,468.5,1192.81,768.7
9/27/2023 16:00,5.6,6.46,888.68,878.43,666.02
9/27/2023 17:00,14.66,2.48,368.18,930.08,683.62
9/27/2023 18:00,11.34,10.6,110.68,412.92,186.22
9/27/2023 19:00,14.82,8.03,370.59,278.78,202.45
9/27/2023 20:00,8.59,9.53,620.27,476.9,481.58
9/27/2023 21:00,31.72,2.95,438.34,448.9,368.91
9/27/2023 22:00,22.81,3.18,581.39,434.54,386.28
9/27/2023 23:00,25.37,0.62,888.94,392.75,519.99
9/28/2023 0:00,28.68,4.83,921.24,774.76,660.94
9/28/2023 1:00,19.95,8.4,339.38,528.1,348.49
9/28/2023 2:00,7.61,12.87,515.93,1020.35,700
9/28/2023 3:00,21.11,10,594.23,383.95,291.44
9/28/2023 4:00,22.61,6.53,954.2,664.63,651.76
9/28/2023 5:00,27.36,14.3,998.76,213.66,355.24
9/28/2023 6:00,17.95,10.79,311.87,681.68,526.52
9/28/2023 7:00,8.83,13.95,754.28,255.84,363.61
9/28/2023 8:00,13.51,7.91,440.23,1177.72,773.18
9/28/2023 9:00,15.89,3.88,107.3,990.59,568.19
9/28/2023 10:00,24.38,0.79,108.33,690.11,433.07
9/28/2023 11:00,22.12,10.89,514.51,286.59,230.13
9/28/2023 12:00,15.68,1.82,539.5,792.45,591.43
9/28/2023 13:00,34.6,4.54,120.31,958.76,655.47
9/28/2023 14:00,23.17,7.99,718.23,390.72,368.87
9/28/2023 15:00,12.12,8.47,364.6,768.21,540.5
9/28/2023 16:00,8.05,9.01,603.9,1014.21,723.71
9/28/2023 17:00,9.59,2.49,370.83,968.25,695
9/28/2023 18:00,12.38,5.7,250.42,1002.99,617.92
9/28/2023 19:00,9.82,9.26,466.46,1079.32,630.14
9/28/2023 20:00,10.6,14.55,309.05,1137.68,766.51
9/28/2023 21:00,13.55,10.91,581.32,605.52,527.88
9/28/2023 22:00,10.2,13.84,278.95,768.77,537.99
9/28/2023 23:00,31.9,11.43,557.57,990.66,672.75
9/29/2023 0:00,7.41,8.88,241.64,897.14,528.97
9/29/2023 1:00,20.74,2.88,703.88,1195.52,882.52
9/29/2023 2:00,17.31,10,778.54,213.68,289.99
9/29/2023 3:00,34.47,9.35,199.35,555.13,365.73
9/29/2023 4:00,8.36,9.04,521.02,481.03,483.04
9/29/2023 5:00,16.94,7.35,163.78,462.32,262.07
9/29/2023 6:00,34.08,7.93,638.36,422.53,469.15
9/29/2023 7:00,30.97,5.02,337.96,909.12,614.15
9/29/2023 8:00,29.51,7.79,574.86,284.76,193.27
9/29/2023 9:00,12.74,2.96,565.71,941.61,668.85
9/29/2023 10:00,10.13,12.08,931.92,893.43,769.21
9/29/2023 11:00,25.06,2.79,594.17,450.8,370.79
9/29/2023 12:00,32.88,1.27,624.7,452.83,322.77
9/29/2023 13:00,21.7,6.54,461.49,828.86,580.73
9/29/2023 14:00,22.15,9.87,954.17,962.17,724.29
9/29/2023 15:00,13.4,6.57,799.47,1076.49,829.72
9/29/2023 16:00,28.08,4.15,356.86,1052.14,740.91
9/29/2023 17:00,10.61,8.37,859.79,1164.88,817.24
9/29/2023 18:00,14.71,5.21,489.16,781.38,530.85
9/29/2023 19:00,17.76,13.99,845.8,1108.66,870.79
9/29/2023 20:00,20.23,13.84,840.6,1008.51,728.9
9/29/2023 21:00,12.27,7.54,269.98,1094.67,655.94
9/29/2023 22:00,8.45,4.92,731.03,211.63,213.75
9/29/2023 23:00,23.32,11.06,361.58,1165.9,788.35
9/30/2023 0:00,13.66,0.55,367.74,673.53,493.07
9/30/2023 1:00,22.44,7.12,366.71,998.18,637.34
9/30/2023 2:00,9.63,5.04,753.01,327.2,346.67
9/30/2023 3:00,19.43,13.81,306.84,595.94,493.91
9/30/2023 4:00,20.98,0.18,100.82,471.46,254.32
9/30/2023 5:00,6.55,8.29,743.71,491.66,345.32
9/30/2023 6:00,15.1,11.11,254.07,323.26,266.41
9/30/2023 7:00,9.03,7.28,194.03,1005.76,636.02
9/30/2023 8:00,6.9,1.28,313.76,209.24,152.67
9/30/2023 9:00,34.7,14.59,441.91,512.51,427.03
9/30/2023 10:00,14.67,7.77,528.32,374.41,371.49
9/30/2023 11:00,29.3,9.21,140.11,789.04,390.11
9/30/2023 12:00,12.64,3.55,973.52,454.25,434.27
9/30/2023 13:00,25.45,7.25,744.46,459,539.44
9/30/2023 14:00,27.81,6.44,390.87,688.34,519.7
9/30/2023 15:00,22.87,1.12,386.83,852.69,622.67
9/30/2023 16:00,19.15,1.59,503.69,321.3,352.01
9/30/2023 17:00,17.36,12.56,663.62,375.51,357.63
9/30/2023 18:00,15.47,3.6,231.74,447.17,354.13
9/30/2023 19:00,32.89,2.92,270.04,1173.75,793.87
9/30/2023 20:00,29.92,7.57,873.49,597.15,559.18
9/30/2023 21:00,33.95,11.53,330.63,798.99,528.27
9/30/2023 22:00,8.73,0.93,442.18,441.54,361.87
9/30/2023 23:00,26.93,8.65,884.14,690.46,560.82
10/1/2023 0:00,33.15,1.79,696.83,274.12,304.3
10/1/2023 1:00,10.44,0.55,407.54,234.74,163.87
10/1/2023 2:00,6.99,0.79,715.33,668.73,504.7
10/1/2023 3:00,27.23,12.51,117.71,598.66,367.37
10/1/2023 4:00,22.23,1.77,762.08,336.88,307.18
10/1/2023 5:00,30.25,0.68,538.31,887.6,614.91
10/1/2023 6:00,9.19,6.57,831.86,1192.9,873.26
10/1/2023 7:00,28.86,12.66,959.17,595.65,568.07
10/1/2023 8:00,11.05,3.94,933.21,824.56,728.45
10/1/2023 9:00,9.91,6.33,918.34,1162.98,857.63
10/1/2023 10:00,9.93,0.6,560.95,1031.53,797.81
10/1/2023 11:00,29.44,6.74,424.13,663.55,529.21
10/1/2023 12:00,24.96,8.66,518.53,937.49,690.54
10/1/2023 13:00,20.69,8.56,720.91,328.14,347.89
10/1/2023 14:00,15.76,4.99,895.6,712.1,621.84
10/1/2023 15:00,31.32,4.73,286.29,479.06,403.57
10/1/2023 16:00,16.77,1.6,926.37,361.16,462.99
10/1/2023 17:00,29.5,5.5,833.66,626.28,608.7
10/1/2023 18:00,18.17,1.49,980.97,331.01,396.72
10/1/2023 19:00,16.31,11.5,892.23,898.99,744.43
10/1/2023 20:00,18.88,14.49,351.94,656.24,529.86
10/1/2023 21:00,14.04,14.55,195.36,731.14,445.12
10/1/2023 22:00,27.43,12.98,201.02,346.38,230.81
10/1/2023 23:00,20.08,9.01,362.1,339.77,276.18
10/2/2023 0:00,11.97,10.51,652.77,783.42,644.53
10/2/2023 1:00,31.99,4.28,823.89,1185.01,921.11
10/2/2023 2:00,16.52,9.46,909.33,296.25,347.13
10/2/2023 3:00,21.31,6.83,661.38,485.73,347.6
10/2/2023 4:00,32.19,7.23,105.07,1069.46,674.28
10/2/2023 5:00,23.73,11.37,267.69,272.27,169.85
10/2/2023 6:00,8.51,4.23,189.75,1075.89,608.56
10/2/2023 7:00,33.19,4.77,426.99,724.29,456.3
10/2/2023 8:00,23.83,13.87,551.22,608.27,490.14
10/2/2023 9:00,15.05,0.84,139.06,509.68,401.59
10/2/2023 10:00,9.18,7.28,413.63,497.12,382.21
10/2/2023 11:00,28.82,13.69,261.26,505.8,364.93
10/2/2023 12:00,23.6,9.16,682.36,1084.8,845.58
10/2/2023 13:00,21,8.2,517.85,923.8,579.8
10/2/2023 14:00,31.82,3.75,545.79,869.72,656.63
10/2/2023 15:00,28.66,5.15,484.92,998.75,695.14
10/2/2023 16:00,9.55,12.78,960.42,457.11,493.38
10/2/2023 17:00,14.35,8.39,293.26,818.04,524.46
10/2/2023 18:00,12.45,7.72,565,660.07,467.37
10/2/2023 19:00,27.32,1.49,762.42,982.44,748.82
10/2/2023 20:00,6.01,0.24,601.16,509.26,508.22
10/2/2023 21:00,22.1,14.46,936.12,843.18,734.73
10/2/2023 22:00,27.87,5.65,440.17,1082.21,711.41
10/2/2023 23:00,31.3,9.05,517.31,602.15,396.8
10/3/2023 0:00,15.26,1.2,179.67,266.62,111.68
10/3/2023 1:00,29.64,10.25,648.1,716.05,624.03
10/3/2023 2:00,8.32,13.99,359.39,545.97,350.31
10/3/2023 3:00,30.39,8.63,244.28,872.23,555.05
10/3/2023 4:00,8.82,1.89,590.08,1151.03,874.51
10/3/2023 5:00,16.92,8.73,579.08,685.61,445.61
10/3/2023 6:00,28.92,11.5,168.28,666.19,506.83
10/3/2023 7:00,9.5,6.1,728.39,854.58,645.14
10/3/2023 8:00,11.88,13.2,661.39,303.5,255.63
10/3/2023 9:00,26.67,9.73,270.12,453.51,312.79
10/3/2023 10:00,26.6,13.49,522.49,1118.98,738.41
10/3/2023 11:00,24.23,9.35,748.29,869.94,692.73
10/3/2023 12:00,25.82,1.97,576.49,213.44,210.76
10/3/2023 13:00,21.28,4.65,455.94,404.63,237.92
10/3/2023 14:00,12.55,3.03,390.1,882.84,596.39
10/3/2023 15:00,15.37,13.63,649.35,964.4,639.32
10/3/2023 16:00,10.45,11.41,945.2,1039.86,822.03
10/3/2023 17:00,32.25,10.15,704.57,492.18,375.85
10/3/2023 18:00,22.5,4.51,167.27,1131.03,687.22
10/3/2023 19:00,17.03,2.76,514.62,752.95,563.54
10/3/2023 20:00,18.86,11.35,901.74,896.54,706.51
10/3/2023 21:00,33.42,7.11,185.02,796.74,526.86
10/3/2023 22:00,9.6,3.39,989.99,322.74,425.32
10/3/2023 23:00,22.59,9.25,954.16,1163.11,829.88
10/4/2023 0:00,20.18,0.61,170.45,322.88,224.53
10/4/2023 1:00,23.34,4.89,940.07,454.88,293.98
10/4/2023 2:00,5.54,7.03,426.82,1013.63,705.2
10/4/2023 3:00,31.16,2.22,860.24,818.6,647.94
10/4/2023 4:00,32.96,14.77,476.55,1038.15,667.55
10/4/2023 5:00,21.95,3.14,496.77,715.74,544.27
10/4/2023 6:00,25.9,1.96,670.82,576.99,538.8
10/4/2023 7:00,32.67,3.05,797.03,1121.85,808.41
10/4/2023 8:00,26.22,11.54,130.41,236.25,119.44
10/4/2023 9:00,9.58,6.38,633.84,1056.13,768.06
10/4/2023 10:00,22.29,8.48,268.06,430.82,244.47
10/4/2023 11:00,23.2,0.32,411.35,1048.74,678.46
10/4/2023 12:00,17.72,0.52,413.17,339.2,347.22
10/4/2023 13:00,27.09,6.69,522.15,780.22,575
10/4/2023 14:00,33.03,12.25,400.72,1088.11,637.81
10/4/2023 15:00,32.77,13.28,196.63,673.54,352.27
10/4/2023 16:00,18.53,1.3,231.07,946.57,622.13
10/4/2023 17:00,8.4,8.08,130.09,1004.67,671.13
10/4/2023 18:00,34.55,13.7,523.22,936.49,584.29
10/4/2023 19:00,30.17,5.82,959,1125.33,888.9
10/4/2023 20:00,8.74,12.44,204.11,646.83,494.19
10/4/2023 21:00,32.63,2.01,951.64,373.13,508.4
10/4/2023 22:00,31.1,14.03,760.03,247.81,315.85
10/4/2023 23:00,20.57,11.27,673.75,446.46,426.84
10/5/2023 0:00,22.74,14.12,680.75,343.2,234
10/5/2023 1:00,16.97,10.15,844.05,757.95,727.55
10/5/2023 2:00,6.64,5.45,196.23,384.95,240.89
10/5/2023 3:00,15.06,14.07,554.28,238.93,206.14
10/5/2023 4:00,29.09,4.13,727.38,235.99,273.9
10/5/2023 5:00,5.14,4.98,628.14,1031.57,819.65
10/5/2023 6:00,15,10.51,849.5,791.45,754.12
10/5/2023 7:00,16.95,11.48,165.04,558.09,372.98
10/5/2023 8:00,21.12,13.94,721.63,1094.23,849.37
10/5/2023 9:00,32.6,3.07,580.62,270.2,280.1
10/5/2023 10:00,15.39,11.97,441.24,1180.32,743.36
10/5/2023 11:00,15.41,11.08,406.25,816.29,643.75
10/5/2023 12:00,27.13,0.96,658.75,383.46,330.63
10/5/2023 13:00,18.57,5.81,901.9,879.07,784.02
10/5/2023 14:00,11.74,4.24,546.56,963.38,751.84
10/5/2023 15:00,18.57,4.57,842.25,629.34,576.3
10/5/2023 16:00,9.23,14.74,461.94,1061.63,819.34
10/5/2023 17:00,10.29,9.64,192.16,350.73,359.52
10/5/2023 18:00,19.95,10.77,155.36,478.84,308.53
10/5/2023 19:00,17.57,14.65,146.2,293.49,163.43
10/5/2023 20:00,32.45,5.66,442.14,410.88,241.17
10/5/2023 21:00,15.87,12.03,403.51,438.73,454.97
10/5/2023 22:00,22.42,6.52,746.14,1117.63,797.17
10/5/2023 23:00,23.97,13.04,768.54,278.11,376.02
10/6/2023 0:00,5.39,2.71,145.77,627.42,368.27
10/6/2023 1:00,24.91,14.22,299.01,732.4,574.73
10/6/2023 2:00,10.34,3.28,346.84,1098.69,693.25
10/6/2023 3:00,33.83,4.89,592.85,1197.7,777.11
10/6/2023 4:00,9.46,11.34,230.06,953.39,606.49
10/6/2023 5:00,17.44,5.91,220.55,1170.79,719.4
10/6/2023 6:00,7.56,9.12,949.41,987.1,811.05
10/6/2023 7:00,34.91,6.67,823.78,1163.2,859.44
10/6/2023 8:00,20.07,11.14,262.59,907.27,627.15
10/6/2023 9:00,22.86,3.42,465.91,279.76,246.15
10/6/2023 10:00,7.01,0.88,420.06,601.92,411.82
10/6/2023 11:00,27.5,4.5,811.9,846.6,640.71
10/6/2023 12:00,11.3,7.11,559.19,550.72,543.8
10/6/2023 13:00,31.94,2.52,215.06,473.38,338.05
10/6/2023 14:00,11.15,5.32,765.09,777.4,519.74
10/6/2023 15:00,10.72,6,457.2,1133.5,744.93
10/6/2023 16:00,6.1,0.86,336.63,234.98,213.07
10/6/2023 17:00,19.16,8.75,437.95,969.23,760.52
10/6/2023 18:00,21.95,13.27,547.98,922.73,713.34
10/6/2023 19:00,6.97,2.28,408.8,1163.95,733.82
10/6/2023 20:00,28.27,8.97,317.72,1130.71,861.99
10/6/2023 21:00,18.6,9.97,458.65,962.23,666.51
10/6/2023 22:00,20.73,6.29,117.26,720.41,517.38
10/6/2023 23:00,18.22,10.52,795.25,404.27,342.81
10/7/2023 0:00,17.02,6.16,253.85,745.24,377.39
10/7/2023 1:00,21.79,7.57,139.51,965.35,535.94
10/7/2023 2:00,9.66,0.11,688.33,1095.67,632.54
10/7/2023 3:00,10.46,10.38,796.54,989.71,857.7
10/7/2023 4:00,30.85,9.92,832.45,395.27,413.38
10/7/2023 5:00,33.38,0.58,544.16,799.69,542.35
10/7/2023 6:00,16.2,5.52,284.83,532.17,398.35
10/7/2023 7:00,13.12,14.69,763.5,209.21,286.22
10/7/2023 8:00,24.32,6.31,729.74,400.22,416.5
10/7/2023 9:00,17.26,7.53,321.64,313.22,311.98
10/7/2023 10:00,5.76,13.65,913.07,1042.72,792.38
10/7/2023 11:00,9.68,10.76,193.93,458.51,268.82
10/7/2023 12:00,26.48,8.73,984.42,484.7,528.22
10/7/2023 13:00,24.77,11.97,874.22,1159.94,909.73
10/7/2023 14:00,5.81,12.97,719.11,579.09,495.01
10/7/2023 15:00,11.66,6.85,944.87,209.59,422.92
10/7/2023 16:00,11.93,7.13,750.08,483.85,417.72
10/7/2023 17:00,25.16,5.79,271.41,319.3,200.29
10/7/2023 18:00,5.59,14.5,497.94,302.81,300.73
10/7/2023 19:00,8.12,10.46,164.35,277.49,164.57
10/7/2023 20:00,29,1.25,450.69,793.26,590.75
10/7/2023 21:00,10.36,12.94,767.44,389.35,344.15
10/7/2023 22:00,24.58,7.21,447.8,561.24,405.57
10/7/2023 23:00,12.15,1.03,397.26,1062.02,811.1
10/8/2023 0:00,7.98,8.25,635.82,624.34,480.66
10/8/2023 1:00,12.3,6.26,884.98,1115.69,805.84
10/8/2023 2:00,26.67,13.17,142.82,697.94,504.55
10/8/2023 3:00,30.67,3.06,446.92,598.84,395.83
10/8/2023 4:00,29.91,12.4,242.42,950.39,582.83
10/8/2023 5:00,16.92,8.37,725.82,273.18,337.06
10/8/2023 6:00,25.04,0.82,195.15,289.48,259.56
